,all,also,and,and the,are,bank,been,between,but,can,capital,countries,economic,economics,economy,financial,for,for the,from,from the,government,had,has,have,his,income,its,market,may,money,more,new,not,one,other,policy,price,rate,reserve,retrieved,social,some,states,such,tax,than,that,that the,the,their,theory,there,these,they,this,trade,united,was,were,when,which,with,world,would
economics,0.018059727835321716,0.01905960765695106,0.2710618232592952,0.038623414613945965,0.034081683763442755,0.05389959797694111,0.026086273539909145,0.019357419538776507,0.03430054520427648,0.022304741049347935,0.014369472304613481,0.012642768498642374,0.027129780589121254,0.023261523860275482,0.018034133345114743,0.007357908154106562,0.10389424459426402,0.03605470773867465,0.05213793414478766,0.0254918461073591,0.09832212984360285,0.033139578979211395,0.04230183505336939,0.02595026386362551,0.006417459361229152,0.0024824784619334843,0.058192456358258864,0.011240644339304847,0.028275943714382395,0.19363332003081177,0.04105792436521148,0.07431339123290724,0.05335640365109676,0.06839411067559872,0.024646644013817193,0.020354228422910108,0.09376395405953657,0.15915703443050358,0.009113080627378114,0.005601741227754863,0.004934944950501924,0.02302826479821327,0.0021508243931973895,0.027069952016462905,0.038751211012170064,0.030111541504763452,0.1355441956075759,0.035372633398348216,0.8482569410360312,0.01382847480257062,0.009869889901003848,0.027361739020231188,0.02595120410969267,0.0239540897202697,0.07459322587185485,0.007728914290763461,0.004446236812168176,0.1755611194971541,0.04837732297195739,0.034831672539809316,0.0402466735795643,0.08450163909619055,0.016747828944155104,0.02796071711156606
economics,0.06324461056643974,0.07281399152883518,0.3922921559964332,0.0386451452057814,0.18845211581921278,0.0,0.0,0.04519272462518084,0.02001990878491353,0.18025503710385526,0.0,0.07969425450066762,0.23751913978959527,0.12219171001412224,0.0,0.0,0.14446367637553273,0.0,0.0,0.0,0.0,0.0,0.0772902904115628,0.1677729686345549,0.022473744999250738,0.026080689309860898,0.02108153685547991,0.0708559023938661,0.07426611290552265,0.026080689309860898,0.08216204935793911,0.05855472156235949,0.04003981756982706,0.07768023851999084,0.09959052475361531,0.0,0.051846075601020114,0.0,0.0,0.11770275133950214,0.0,0.08797557159207058,0.04519272462518084,0.06562948022124318,0.0,0.04519272462518084,0.23433154823501184,0.0,0.6652597723120203,0.020754382622356397,0.051846075601020114,0.08844920048891512,0.0681602380423608,0.041943242158638726,0.09329399258191884,0.054132839528699135,0.0,0.0,0.0,0.08131962951842754,0.12868673188749108,0.08220059364491288,0.021993892898017644,0.04519272462518084
economics,0.027158140487849303,0.02051921127543121,0.3392513917753423,0.040449771784512756,0.06676232832204884,0.01367785945509301,0.013579070243924652,0.03274830410645206,0.019342879235816263,0.04353980145222863,0.6361075841942441,0.034221852904444044,0.12621771895054718,0.039353151169235885,0.03486812349130194,0.012447889210405313,0.08529780762314867,0.018298883244176407,0.04811203606692363,0.018482718737079816,0.003868335862017228,0.014016137432432737,0.03422672997151079,0.023639474484484408,0.03618955345629249,0.046197611923887084,0.013579070243924652,0.011409951779118924,0.014948874025418717,0.004199782902171554,0.05292233897673593,0.009429088147836417,0.038685758471632525,0.03439941205795398,0.02565935757965638,0.0,0.0,0.04414051087046963,0.0,0.022112669755952552,0.05009275466615786,0.024791792108521404,0.003638700456272451,0.04227335644957358,0.0,0.04366440547526941,0.11320348377579445,0.018700738902315214,0.6182121982617037,0.06015754432118368,0.04174396222179822,0.0178037587269425,0.04756209452115252,0.023639474484484408,0.05708802934653794,0.004358515436412742,0.007522010615232474,0.04087280606175773,0.009821197177866269,0.02291612674835463,0.050326001785336895,0.07147867434169933,0.021250107521589772,0.003638700456272451
economics,0.06384462954097919,0.03307715903086601,0.29261029961157814,0.035110604072194844,0.15409441032958845,0.0,0.01915338886229376,0.0410593323639802,0.02425181178353712,0.05731902732219271,0.0,0.0,0.08272152941989859,0.05920846862207799,0.024590885684024736,0.0,0.1531259550593064,0.025810723431394827,0.07037584049190974,0.01158667772762939,0.05456319150298331,0.006589958560450649,0.026332953054146128,0.04445822766637753,0.0,0.007898437189737513,0.00957669443114688,0.08941016472810463,0.08996483507641674,0.007898437189737513,0.05909584957643454,0.02068858619555995,0.12429053539062775,0.026465809137078543,0.05127303736851128,0.008095064932542863,0.027477425611978277,0.00830140654301585,0.0,0.0029704857409668835,0.1295364350278976,0.03996459899097648,0.006843222060663366,0.06293951885316762,0.04843681885853442,0.058167387515638616,0.2320055867803038,0.035170058801192776,0.8205761508059061,0.059711162663886375,0.02355207909598138,0.05357300539445924,0.05504551433887598,0.031755876904555384,0.10453879910088153,0.016393923789349823,0.003536619021082775,0.005124571102317248,0.02462733934724558,0.04617626127608547,0.044539754819687354,0.07219299431216362,0.006660766498496081,0.0615889985459703
economics,0.03652822788399217,0.037849698918183815,0.2643391534366566,0.030132404775030187,0.13387861475245721,0.014717589884017009,0.0036528227883992175,0.05481417738121879,0.03815760562703776,0.034356303477661804,0.01743851392563198,0.2301452932805316,0.04938626623583486,0.016937841522764778,0.023449152591049172,0.013394122736961542,0.1780010084853603,0.03281647246626472,0.09203431186879561,0.029831540001607038,0.008324779317659367,0.0,0.013392179900013417,0.03270399796847285,0.015576209350713821,0.03615225470564528,0.03652822788399217,0.09003342985360163,0.032170442729914865,0.0,0.06406341896805848,0.010145845758667232,0.10406619716464845,0.08748835335040016,0.03451233568240355,0.013894592797433792,0.24255263024961374,0.19473309748659137,0.0,0.013596329821607541,0.0,0.03810907797388933,0.039152983843727715,0.034115092640502186,0.0,0.058729475765591566,0.1749048177044601,0.02817120100074026,0.7756733728195211,0.028769091104434787,0.04042543837493562,0.0229885461418068,0.01574693992445697,0.014535110208210154,0.061427609047132105,0.06565762725493769,0.04451590341012438,0.05277573137822454,0.014090348245739017,0.04227104473721705,0.0605223340383345,0.0341831854568646,0.04191998577127826,0.06264477414996433
economics,0.012472505362462282,0.0401418561689681,0.3118009988187955,0.04884516172843076,0.06182862650918186,0.0,0.020409554229483734,0.03646015667401383,0.027995884205896198,0.04071884458408937,0.45740256119590156,0.0042863315267550415,0.033214728426957225,0.0039432266395358845,0.0,0.004157638112161597,0.07856268032024238,0.016298374361577047,0.03571019265005203,0.009259938115461124,0.011628338190388318,0.014044315350830398,0.04364886792753387,0.03609447477996312,0.03747105223408273,0.009819194253105967,0.014740233610182696,0.010162569106658734,0.02796066393715712,0.0014027420361579952,0.048609672446219665,0.014696957804714476,0.052761474080342825,0.02924605797773153,0.02785352150163351,0.008625975691287653,0.0013942627971086435,0.0,0.0,0.0021102023686792913,0.5688592212203266,0.009463479355245826,0.012153385558004612,0.032945377445940914,0.0,0.026737448227610146,0.19583825252347745,0.02998133552314306,0.5195669885296715,0.05469714335602575,0.029279518739281515,0.015460944412854755,0.0537676761308838,0.05188580749619699,0.07426328241177313,0.0,0.003768566399333699,0.0245729858331601,0.024055635084744502,0.006560627750384864,0.038561958678199525,0.0795804160385732,0.008280544435840097,0.008507369890603227
economics,0.02070312589855736,0.005958915788620157,0.4328123583502876,0.05692720450468619,0.061689807949027065,0.0,0.013802083932371572,0.01479384028511099,0.006553517973144689,0.03540389633443819,0.5930182276008853,0.008695972508127623,0.1088526604002298,0.10399859951963117,0.08860193635248356,0.01686976683741107,0.08407144972116098,0.01239960801772804,0.06520292852893136,0.037572533424624625,0.0157274674295325,0.0,0.04427671461475593,0.02746024412915787,0.0073567813599354735,0.017075029459972055,0.04140625179711472,0.007731560864911185,0.0243110151475167,0.0,0.0470675629786575,0.01916789053807186,0.026214071892578756,0.025428629309368015,0.03912115490273737,0.008750051996561464,0.02545772250553522,0.0,0.0,0.07706000108984404,0.016971815003690147,0.035998508773225794,0.0,0.03580635513202869,0.0,0.01479384028511099,0.05900649389073031,0.015206293997490749,0.6079491061046113,0.013587896028740264,0.0,0.0,0.022312256757185876,0.05492048825831574,0.006107958470148177,0.0,0.007645547153574664,0.027696049370209787,0.0,0.0066549960260069195,0.06619738248201042,0.06458008259390895,0.02159910526393547,0.01479384028511099
economics,0.1773563233272155,0.4594312281237824,0.24446701232104165,0.0,0.15854239951316537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1396425801920121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3123957428488797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15164630008291116,0.0,0.6995933698027021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15466076030022766,0.1383086552381652,0.0,0.0
economics,0.04438980809995117,0.12648813437175666,0.48949340221394694,0.04882330708921173,0.15078759482976956,0.0,0.03551184647996094,0.11419070938014196,0.025292650585192113,0.06452341284984017,0.005297904740722186,0.03356124070275022,0.04501135850219795,0.04116638437598039,0.028495863169954172,0.010851197779593933,0.2636281339572061,0.04785505346455206,0.027960468376959244,0.016111939392343715,0.025291081568405614,0.0,0.06509774278561564,0.07948506007639611,0.014196382853529883,0.0,0.04438980809995117,0.0596783798368098,0.05473180076868944,0.0054916147789208156,0.051900736114733434,0.028768664731330194,0.046369859406185536,0.05315876845351833,0.07968610821986478,0.011256651702601787,0.01637525785554821,0.0057717907685192115,0.0,0.028914414592810307,0.03275051571109642,0.037048710131779704,0.02854767734503549,0.0875210079182024,0.006123106586499479,0.02854767734503549,0.13284232057320033,0.01956239291885163,0.7091486795979249,0.06992151042156186,0.09825154713328926,0.02328010442984181,0.043055967515398356,0.05299004005093074,0.07464801704316927,0.056991726339908344,0.03934297140973747,0.01068901469686227,0.0,0.021403579194842984,0.08516073716096001,0.10731184038528885,0.023155443832362316,0.02854767734503549
economics,0.007453799137022866,0.02574484350649903,0.39555966708403506,0.034159410668167266,0.1066096255044707,0.09009631602573633,0.014907598274045732,0.015978791969491663,0.007078439292507071,0.0063732774760180315,0.01779215521522735,0.5353724645600773,0.06718371516561983,0.017281329514036114,0.03827949691995352,0.009110497669091147,0.07945470258608307,0.02678557469867004,0.0645567350867528,0.02705466977194443,0.03397440088850738,0.02308113984718571,0.027327528534533813,0.04448961729154998,0.0,0.09221349506132921,0.022361397411068597,0.01670168127801334,0.0393874051080864,0.0,0.05810007276021198,0.020703193322296982,0.05662751434005657,0.006866350622506089,0.02816977804049205,0.0,0.0,0.0,0.0,0.10404040658586344,0.009165608660842308,0.03110552347807667,0.023968187954237493,0.030939487722670616,0.0,0.031957583938983326,0.04461294233212622,0.024636423375887305,0.6615447256754081,0.00733812721247361,0.0,0.01563649222526357,0.008033138617648731,0.007414936215258331,0.02638876610044734,0.0,0.11561112405411439,0.017948662527149863,0.02875218199141468,0.00718804549785367,0.05849970263407089,0.08137826055499683,0.10886933217326836,0.031957583938983326
economics,0.0,0.011872461456809098,0.29376055145173935,0.025204661209472925,0.06145496035969118,0.018466093377685434,0.041248621894521706,0.029475042912771365,0.02611427726206643,0.047025489150693746,0.0,0.0,0.07745590574552405,0.09563324874405282,0.0,0.016805545141702467,0.1989095683987027,0.0,0.0649547068033051,0.01247649938182857,0.0,0.02838418944187218,0.0630116530236823,0.013677852716118358,0.0,0.08505013173895701,0.041248621894521706,0.0,0.024218465284070536,0.0,0.013396680277145403,0.03818984018136124,0.039171415893099644,0.025331824788621973,0.0389722241599389,0.0,0.3212368915748028,0.30392359788165185,0.020814378850040633,0.0,0.01690720481972646,0.0,0.0,0.01426801741436482,0.0,0.0,0.047025489150693746,0.0,0.7864211752145027,0.013536168122095897,0.01690720481972646,0.0,0.0,0.0,0.012169412035510032,0.035305854677536795,0.0,0.011036245193518299,0.013259322100989223,0.0,0.05995034087181784,0.03216711599356543,0.0,0.014737521456385683
economics,0.03097367087527193,0.017830109068026626,0.28462628744368185,0.014194672057552385,0.11075195990022228,0.0,0.015486835437635965,0.04979895161675404,0.024511577354305144,0.06179518064862878,0.0,0.013009928632367858,0.017448537345388794,0.01196853226153764,0.0,0.0,0.21225067205308765,0.04637722095751898,0.07722647598169143,0.02810588338076933,0.0,0.02664217922486158,0.02838934411510477,0.04108290545006162,0.03301914778384094,0.012772862061269694,0.0,0.011567085219656563,0.009092846480195094,0.006386431030634847,0.030178780284098986,0.1147073028118613,0.06863241659205441,0.03328800438324019,0.039019092484076,0.0,0.5903478726233632,0.0,0.0,0.0,0.0,0.02154275577911992,0.0,0.03214164656690347,0.0,0.04426573477044803,0.11476247834745344,0.045499867780229415,0.6617954815754523,0.02032867024737276,0.03173913293673995,0.0,0.05007160517700815,0.02054145272503081,0.05939722947914754,0.0,0.0,0.01657427621203689,0.00995645090484353,0.00995645090484353,0.018006731296597953,0.048308700656189245,0.01077137788955996,0.03319930107783602
economics,0.052260201525561226,0.03897216924071041,0.35690159194071935,0.050077070536913904,0.14014934895133765,0.0,0.04275834670273191,0.030553847524044483,0.03609343439135205,0.05687109264235318,0.0,0.011973245304174276,0.05085086489248334,0.05232044998490538,0.009149517642060198,0.0,0.14650326498399094,0.02347493382229734,0.035536380215231984,0.00646657344782103,0.005413679303010746,0.0024519223457030244,0.08273602958272733,0.08270774456743249,0.04051739942340283,0.0,0.014252782234243972,0.007984030084031476,0.035565240910412584,0.005877534574458645,0.03240301627485707,0.01979380585334705,0.0721868687827041,0.03720022886422458,0.06059794712663727,0.003011926465993053,0.005842006288150092,0.0,0.0,0.008841816286469439,0.035052037728900545,0.014869606903314849,0.007638461881011121,0.0591609423387842,0.0,0.017823077722359283,0.15639550476647124,0.02878855079637421,0.7043243426773087,0.0397562004544388,0.47612351248423246,0.029899319058273532,0.04352160434322599,0.03780925465939771,0.07358644979286183,0.003049839214020066,0.0026317358831580316,0.04766741051045542,0.01603539163970684,0.02290770234243834,0.07871644271895424,0.08150866075567473,0.002478267817219142,0.02800769356370745
economics,0.0,0.06983419319326602,0.3344339690136964,0.01853182664223001,0.03614800174383237,0.0,0.06065642412942829,0.0,0.019200625435340426,0.03457567651729402,0.0,0.0,0.0,0.0,0.0,0.02471268680073749,0.15394636347578042,0.036328614656899745,0.0477582045666743,0.018346790835580686,0.09215728480441375,0.020869587325351335,0.05559547992669003,0.0804535615905185,0.0,0.0,0.06065642412942829,0.022652078594432017,0.07122688878144161,0.050026756057099504,0.05909977231928812,0.0187194871576496,0.019200625435340426,0.0,0.0,0.0,0.02486217815981495,0.0,0.0,0.018814325158845915,0.0,0.0,0.0,0.06294369673620946,0.0,0.0433432832913045,0.03457567651729402,0.0,0.8507134135055701,0.019905042083603313,0.0,0.02120738894078737,0.06537088726504221,0.020113390397629625,0.1789521646854585,0.0,0.0,0.14605997113542,0.019497937824029945,0.09748968912014974,0.0,0.09460399601788176,0.0,0.06501492493695674
economics,0.016448325100338695,0.03787415856601455,0.3967649663782206,0.06532906741474398,0.0735174500818083,0.0,0.04934497530101608,0.011753485714393927,0.0364467067876429,0.02343989017169412,0.03926201227534477,0.006908820608933155,0.1544318161587813,0.4766846422669978,0.0774322103273009,0.0,0.08349189292997018,0.019702607692355188,0.043168962793067256,0.014925409033392196,0.0,0.016977744499320626,0.05527844165862952,0.043633509739949894,0.017534559577125863,0.027131713059335812,0.027413875167231157,0.04299826948044769,0.014486054519917113,0.0,0.03205240936687612,0.08121921854770253,0.0624800687788164,0.015152000371317044,0.031081174760463216,0.0,0.020225781272693262,0.007128985611439797,0.0,0.005101918571656095,0.033709635454488775,0.01144011157215003,0.0,0.05689523145012885,0.0,0.02938371428598482,0.14532731906450355,0.036243522132976866,0.6560237643819911,0.05937459532584022,0.20225781272693263,0.03450510307858657,0.05908918531798387,0.010908377434987473,0.1067590042387771,0.014078583695872891,0.0,0.0968180339326988,0.021149180797833348,0.010574590398916674,0.04781166745678577,0.06841055138025365,0.017160167358225044,0.011753485714393927
economics,0.01903135938032962,0.03756162154593932,0.35226801470985225,0.04983844067360981,0.048607190083306995,0.010954179764152762,0.04893778126370473,0.02914124029185827,0.028400388562405978,0.053466868418945594,0.019469011353058154,0.08222170942941397,0.08270502137949028,0.02836506284101756,0.0872650463913091,0.08307611810088728,0.09108321091320806,0.02931003307908871,0.07492228296612617,0.014802244769437135,0.17658782457206798,0.02525646658825191,0.04983844067360981,0.07031935078278014,0.014491553866531086,0.023544344729006923,0.07612543752131848,0.009137881793502708,0.03831070880849246,0.010090433455288683,0.042383884451651685,0.050343124191596415,0.05163707011346541,0.02003595503846752,0.023118520009906794,0.03102488962912647,0.0,0.060096337246706856,0.008231463036574432,0.0708374465660573,0.020058878412088633,0.008509280950112165,0.005828248058371654,0.039498012964206484,0.09000602123494826,0.06702485267127402,0.21619212012878003,0.06290277192789162,0.813262831961965,0.03211889291243644,0.020058878412088633,0.022813578304451784,0.02344063287904788,0.0216367233177785,0.074595885088241,0.013962407422609457,0.01204829699232518,0.061103059110494226,0.03408381934331622,0.036705651600494396,0.07586740200654205,0.05724508652929301,0.03403712380044866,0.02914124029185827
economics,0.00865178173662746,0.026147259594920036,0.3458415273225995,0.0713691860829413,0.10054203166333896,0.011619632518181272,0.021629454341568648,0.023183650711815763,0.041080468274598075,0.08137357221655044,0.005162932375711561,0.021804143923969177,0.09260309536859378,0.06017641003963107,0.1444034109742279,0.08459797308303885,0.12845589856439601,0.031090581020886604,0.07152634636366317,0.01177609700371299,0.2809729719007207,0.0312558929935448,0.03171963825908502,0.021516681810885497,0.018446277220780353,0.04281365879472033,0.056236581288078485,0.02423249177965562,0.09143558228573277,0.1444960984321811,0.016859494707429843,0.00801021092657898,0.06983679606681674,0.01593983573236085,0.06130735314350444,0.03290961296685139,0.005319357562445857,0.01687423625923416,0.0,0.02415237848575547,0.005319357562445857,0.02707862745447042,0.009273460284726306,0.022445072128557376,0.05370399828660443,0.03245711099654207,0.21083152801560798,0.014298007895102589,0.7621809864028384,0.0255525566885423,0.01595807268733757,0.0408366135963981,0.023310583201377206,0.034426690897416796,0.12251998767499589,0.0,0.004792581001096361,0.05208347709491292,0.02085828971815331,0.0542315532671986,0.06790183764594235,0.04385525019480576,0.01353931372723521,0.027820380854178914
economics,0.015442531106983657,0.020001488807172726,0.23946640542740683,0.03538516078460461,0.0138043904515368,0.0,0.0540488588744428,0.008276081348076536,0.0879892390073944,0.03300985640597656,0.04607648819759627,0.0,0.08699310514810489,0.035802878999651636,0.11895926716282011,0.018874823572350114,0.14697463258646593,0.0,0.04863508327235829,0.028025478810346203,0.2991448541741501,0.015939577188426365,0.08492438588305107,0.06144806483538338,0.0,0.0668656894191489,0.023163796660475487,0.04325247902669912,0.040800752570851404,0.095522413455927,0.07523111406211909,0.042892181693691744,0.0879892390073944,0.014225474973270882,0.014590300384753618,0.07832031789211534,0.009494500338523275,0.09035627328760784,0.0,0.0,0.009494500338523275,0.024166267685058626,0.008276081348076536,0.008012424147880788,0.010650672753584028,0.024828244044229605,0.15844731074868754,0.008506819304562825,0.8121873655432612,0.030405771784960664,0.009494500338523275,0.08098790065101805,0.024964180824297078,0.023043024313268767,0.12301056162799084,0.0,0.0,0.024790291439216298,0.0,0.0819057339581664,0.0740652747214304,0.06021312549820711,0.00805542256168621,0.057932569436535755
economics,0.012942200444088666,0.011175338875441138,0.4370667754818764,0.07117411110103092,0.023138588744879646,0.0,0.051768801776354664,0.04161650818366847,0.012290454635396846,0.01106606618505768,0.015446461253836674,0.016308409629723773,0.204142063861514,0.015002982130286686,0.11631472724537123,0.0,0.07883371520183387,0.023254200333788395,0.06114072155319935,0.011743909136146381,0.1179810451512943,0.013358768814352214,0.07117411110103092,0.038624165615630715,0.02759378640215527,0.0,0.012942200444088666,0.08699852365742727,0.0455928296886358,0.0,0.025220118413974795,0.023964949317278023,0.02458090927079369,0.01192220026891693,0.04891182431448675,0.06563932078117027,0.01591445413272509,0.0,0.0,0.06021590563263375,0.0,0.04050691926067587,0.02774433878911232,0.026860467017102763,0.0,0.02774433878911232,0.02213213237011536,0.0,0.7998042964575703,0.0,0.0,0.0,0.0,0.0,0.0801839725776406,0.0,0.0430153319967353,0.06232933940381387,0.08736536462414757,0.012480766374878223,0.03385812002227398,0.14129891891810611,0.05400922568090117,0.0
economics,0.03735171157712253,0.05106642342140005,0.39686662870757783,0.0599116438494502,0.025042087032478427,0.0,0.003112642631426878,0.013345213137258337,0.03842664250946281,0.010645704188744661,0.0,0.011766681705374862,0.11222137442553798,0.04329921049732681,0.06394075924627679,0.007608931476963493,0.09242889344678401,0.019574496215682514,0.07597350149986758,0.03671784416653029,0.0496559651307529,0.0514052595548179,0.014264677107011951,0.018578482850405264,0.013272796428843095,0.0,0.06225285262853755,0.0,0.005482614258267494,0.050059834701425776,0.033360377044272256,0.03458190431860367,0.020691269043556896,0.03727527916993932,0.04999469590579563,0.047359430657255945,0.0038274796162682894,0.004047217767942719,0.009423983635765198,0.005792850938194899,0.0038274796162682894,0.03247349997996535,0.01668151642157292,0.05814029197646318,0.0,0.03336303284314584,0.15436271073679758,0.034293197458093894,0.8062565217335623,0.03064339027185268,0.030619836930146315,0.009794497694051761,0.0335456983288686,0.027867724275607894,0.07438312714148759,0.18782598028593805,0.003448443891140981,0.15989776275844925,0.11706498139222431,0.015008330947721067,0.054286609790755676,0.07524777049903353,0.029226149981968815,0.04337194269608959
economics,0.05315457967799368,0.020862703555404306,0.3530184962155274,0.05757766323544215,0.06695429648583821,0.00973477909445936,0.019328938064724976,0.033666473049911806,0.022944459624657902,0.010329353808263326,0.002883625684291497,0.057846235069809904,0.05172112373696726,0.005601669392219549,0.0031020339909597827,0.0029531290343943134,0.09934034241931855,0.023876682520686712,0.020925790848636515,0.006577242022453337,0.008259493059615592,0.002493884406955029,0.04429051018110935,0.026438720081918728,0.0,0.002989061185455022,0.04349011064563119,0.008120668326270718,0.03404602583054995,0.0,0.011770557026669577,0.017895605275125907,0.03212224347452107,0.0044513966459698425,0.04109001132586171,0.033698196469226685,0.0,0.0,0.0,0.09442791365257533,0.0,0.015124084520342003,0.031076744353764743,0.025072258075726994,0.0,0.018128100873029435,0.07230547665784327,0.026619305851898457,0.7719728634423215,0.016650358873290458,0.0029709930277529617,0.015205507162304116,0.020831261475057695,0.014421120044682942,0.014969160831965814,0.4528969626801283,0.002676775263186404,0.04848318789552211,0.01630982043120771,0.006989923041946161,0.0337109858933081,0.048988488188494786,0.09578586862883269,0.007769186088441186
economics,0.017021862233130753,0.034295444502828246,0.3851816943347712,0.059806217600807586,0.06340077684656575,0.015240620560020983,0.017021862233130753,0.018244977531362522,0.021552896046289988,0.024257216393058587,0.02370144031427106,0.0142994489568124,0.1981727125989198,0.21705471616842176,0.040066098175886,0.010402590232694959,0.06048222194401994,0.010194809250389462,0.14965864580797253,0.15188412834937065,0.01616366926746361,0.014641451643951796,0.04420459561798822,0.06491026632363753,0.03326761652850045,0.003509721195224756,0.022695816310841003,0.03178398386176892,0.03248086656099152,0.0315874907570228,0.011056681924646547,0.04465222862026782,0.06196457613308371,0.01568033591891942,0.01876288467631982,0.01798546996574302,0.010465517318056032,0.0036887832104376657,0.0042946827430935,0.10031653289381225,0.03139655195416809,0.029597542899485376,0.018244977531362522,0.014719778238184251,0.0,0.012163318354241682,0.20133489606238628,0.03125608214552363,0.7684237765401096,0.03351541627664615,0.13954023090741377,0.02380550835665662,0.015287391965671063,0.03668841140031687,0.03766417742204009,0.0036423725614441816,0.018858231986231818,0.07286835259049257,0.016414974154885867,0.016414974154885867,0.06927033945823909,0.06415883957736743,0.008879262869845613,0.015204147942802103
economics,0.018075760810020425,0.043702592105336405,0.45346269177868254,0.04970276166274621,0.04847486300039217,0.0,0.010845456486012256,0.03487428822908573,0.01716549818522639,0.01854654311681475,0.038832018739412194,0.00911087455127043,0.27289635058461986,0.5070857684374774,0.04177318946888224,0.004418664192566772,0.05780424879081136,0.016239022292914834,0.05123541688241159,0.013121731095831037,0.004119463999734831,0.003731512440218493,0.016567587220915406,0.021577820005828776,0.015415575890758803,0.013417284658816319,0.0506121302680572,0.036452020147195896,0.009551603156635512,0.013417284658816319,0.03522374962594707,0.03681778557751824,0.04119719564454334,0.019981409620822337,0.017078209399357273,0.027502602837090825,0.03111775424859836,0.0,0.0,0.0033640285881104456,0.035563147712683846,0.030172855046091848,0.011624762743028575,0.03751474713624565,0.009973443437521594,0.03099936731474287,0.07109508194778988,0.0,0.6274487606669168,0.010677151061987467,0.08001708235353865,0.026543383008191587,0.027272955086645182,0.021577820005828776,0.0543947405926091,0.04177318946888224,0.012015496989026219,0.08415069968443423,0.04183511427306074,0.013945038091020249,0.040982967110143945,0.06484210411246327,0.007543213761522962,0.011624762743028575
economics,0.019296994685897236,0.04165645089181619,0.4089576999171383,0.053060777787496446,0.021562466617348137,0.006479127472846628,0.02894549202884586,0.020683590881246484,0.013743924698765612,0.020624566634685,0.011515440593695452,0.006079014448117965,0.217413256430937,0.2908054221528335,0.061938150185567635,0.017689491815634336,0.09917617063811922,0.004334040627446627,0.06077442466866327,0.01313274468883223,0.043977830724314715,0.05477478523218779,0.0442173148229137,0.03839276645688019,0.15942798625958193,0.023872971238626795,0.024121243357371546,0.04323865574355953,0.012746160264884754,0.023872971238626795,0.023502209550581958,0.044665076624830706,0.022906541164609353,0.026664241087987487,0.05013812854636237,0.030584096522364455,0.029660831069149785,0.0,0.0,0.03591308961777543,0.011864332427659913,0.020132120218973374,0.01551269316093486,0.025030823174590787,0.006654543031297356,0.04136718176249297,0.189746013039102,0.05315062853906109,0.7389811566116385,0.03324568433301973,0.11864332427659914,0.015180378245551065,0.031195252991032114,0.01439728742133007,0.021349175008218837,0.018581445055670293,0.005344703144692309,0.11229510763696775,0.05117472330104217,0.0046522475728220155,0.03786218377046036,0.06395599927912686,0.02516515027371672,0.04136718176249297
economics,0.025439445859105892,0.021966467719853416,0.29104445346601715,0.06062387252386093,0.1182523391793769,0.020499616473048366,0.0,0.0,0.009663344548918132,0.10440805993233294,0.0,0.019233680035282114,0.08598550483203748,0.10026654131522261,0.10451681581512745,0.0,0.14720925830908202,0.02285445867354082,0.020029902468526314,0.00923362428001067,0.0,0.010503304363586695,0.018653499238111056,0.05061361727869947,0.010847778756911243,0.012588802955205886,0.030527335030927076,0.03990140546749907,0.01344272553309027,0.06923841625363238,0.014871949473914885,0.0659483715021736,0.0869701009402632,0.03280831860099052,0.024035512969643673,0.0580598778008952,0.4879955598089176,0.01323106947749956,0.0077021666110525565,0.0,0.0062563533308835585,0.031848481528403624,0.005453482254207305,0.015839239997491823,0.0,0.02726741127103653,0.2088161198646659,0.056055258722128826,0.6957428230142108,0.05509825932976963,0.03753811998530135,0.10673314106765756,0.01645002162137609,0.015184085183609843,0.07205083734188956,0.0,0.0,0.012251578563067229,0.02453244190163068,0.06869083732456589,0.03993131530849502,0.047612564096095655,0.0,0.05998830479628037
economics,0.0717014436853239,0.10318800816284181,0.37885940567217014,0.04381262969075602,0.128190737349199,0.0,0.023900481228441295,0.02561786348810438,0.0,0.0613074202345853,0.0,0.0,0.10771172483017755,0.02770614582308818,0.030685640327535933,0.0,0.16378081963732802,0.02147187338664569,0.07527275721458637,0.0,0.0,0.0,0.0,0.07132760377561846,0.0,0.0,0.023900481228441295,0.05355365935283356,0.02104917503851665,0.0,0.023287112934786414,0.04425629349294804,0.24966585838973665,0.04403367494731018,0.022581479554567473,0.0,0.0,0.09322989858856987,0.0,0.0,0.029389369597796363,0.07480450234055565,0.0,0.024801736401117706,0.0,0.12808931744052193,0.38828032815237357,0.0,0.5813746980154331,0.09411832461248237,0.17633621758677814,0.2256216687857136,0.02575812350281091,0.11887933962603078,0.14807648356961434,0.0,0.0,0.0,0.023048346666241348,0.06914503999872404,0.04168406887317137,0.1491074400387493,0.02493483411351855,0.12808931744052193
